vibration,current,speed,temperature,micro_stop,cause
-7.304544921198141694e-03,5.360720464535726926e+00,9.574300376930598588e+01,7.134461397130220917e+01,0.000000000000000000e+00,0.000000000000000000e+00
nan,4.670972847818739560e+00,1.017859060123675192e+02,6.971546237662226986e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.441141369491723612e-01,nan,9.933344622245826372e+01,7.215169142153601456e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.053943266614391749e-01,5.145758814954443316e+00,9.824517101639649752e+01,7.062625089213106833e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.374550946917420413e-02,4.702608378316927684e+00,9.801146690614696411e+01,6.934914235923432102e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.411602917119692269e-01,5.318917164693030664e+00,1.012615075128047124e+02,6.838905633646953675e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.085851379894358093e+00,4.818046659320430969e+00,9.640831306218585439e+01,6.967803499664010758e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.718307188764017002e-01,5.756156195755299798e+00,1.003348905689856707e+02,7.125312348653052652e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.042916558368805535e-01,4.382176296083874156e+00,1.036743752333406832e+02,6.847570406846180902e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.519226889569333272e-01,4.877061983633166342e+00,9.729380759632695685e+01,7.145074202849303902e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.688185232971907479e-01,4.900410800411845180e+00,9.889224529617247583e+01,7.113522982754767554e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.855133425093986321e-01,3.718329930687969131e+00,nan,7.019866887562776014e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.099334522631338684e-01,4.388651205896580976e+00,1.014739461290607778e+02,7.373446608570615979e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.269076858678726438e-01,4.509833340183620365e+00,9.492124997994022806e+01,7.727874853250948206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.572634791424865952e+00,5.440543011330738032e+00,9.813358146088930312e+01,8.068519523974853769e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.764126449203423763e-01,2.358554056579440950e+00,-1.213988465125725558e+00,7.264728765242813324e+01,1.000000000000000000e+00,4.000000000000000000e+00
nan,2.384486281400206575e+00,-1.049951831253989498e+00,6.841633833757644823e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.168742746932365129e-02,2.493335134179164747e+00,-8.494728092351769844e-01,6.884286257191796210e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.132036193606452468e-01,4.156686475336229591e+00,1.041833744032136337e+02,7.131682776537964230e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.076456315490535720e-02,3.970552270835598474e+00,1.041873724175030702e+02,7.112164624488964648e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.207992988202818974e-01,4.807357227000185418e+00,9.929126523821128103e+01,6.924992156471201099e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.699832860300433790e-02,3.898911747417998619e+00,1.019061832449137768e+02,7.001703568156386837e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.629231483422683757e-01,4.266329825144294929e+00,1.031083685634621645e+02,6.755495755062182184e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.160273019264512540e-01,5.202585069009631802e+00,1.013126162847125329e+02,7.079073089671770447e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.376131481904386611e-02,5.267107348220339880e+00,9.942587114373399970e+01,6.978760335940003756e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.502397215665395969e-01,5.513348887221440897e+00,1.032591742256964267e+02,6.980164545941276799e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.453688928457645857e-04,5.720616444135405487e+00,9.964141671459361760e+01,6.966914401249198363e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.364255725977937039e-01,5.683700985946917861e+00,1.011846449933014895e+02,6.950168396307148555e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.429808803842371079e-01,3.701695466411428992e+00,1.009278035031154417e+02,6.884360723595624165e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.201545088976956666e-01,5.027852895228968499e+00,1.000121964449322434e+02,7.146030046503953770e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.440931526824156705e-01,5.007676842099864523e+00,1.004969863611271563e+02,7.180052336624125076e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.082134851926102037e-03,4.886712007265178848e+00,9.703892006738838916e+01,7.143651183449446762e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.116533522207888041e-01,5.404364208811112569e+00,9.501160448678523096e+01,7.038359079952437014e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.657198864579344511e-01,3.949219398997701802e+00,1.016001731203896270e+02,6.951182025518566832e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.882563073960757727e-01,4.261884500442459256e+00,9.845025369263474602e+01,6.843695004975026563e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.554189469281048286e-02,5.582783086386146287e+00,1.023348208425208554e+02,6.948115276474680968e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.373594813831240991e-01,5.688101016746911931e+00,1.010646330211279462e+02,6.961256271477671476e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.252896631961962104e-01,4.856634435472853006e+00,9.848896256249153680e+01,7.099178997234155020e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.014989387684674060e-01,4.987370274623777355e+00,1.045984516083688760e+02,6.903497246585202163e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.209801701041187894e-01,4.992659321765467340e+00,9.891505342336697026e+01,7.007108533331476963e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.859763104139991574e-01,5.630312671620229636e+00,9.743929161071002909e+01,7.068602747031546585e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.767571400062117437e-01,4.949769912012854434e+00,9.619905150638855673e+01,6.975684808530110104e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.223833991865889481e-01,4.545245249137928489e+00,1.032179058550186141e+02,6.929299197908329688e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.603264194259711228e-01,4.563829688924617045e+00,9.642847360682441149e+01,6.911599816856065104e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.210616358991105423e-01,5.635930317728794492e+00,9.920617297285086522e+01,6.930174068133706555e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.758309304143800766e-02,5.487474616338654521e+00,1.021575380378159679e+02,7.049340887389227817e+01,0.000000000000000000e+00,0.000000000000000000e+00
nan,4.655743549294117045e+00,1.052380244214702856e+02,7.022428492750434259e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.517020925547748811e-01,5.127990744850460914e+00,1.020954905087394593e+02,6.907485803104486877e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.441784612183867997e-01,4.648178227452309130e+00,1.008048730832067292e+02,6.908131213402324988e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.934011338602219521e-01,4.982168440585451386e+00,1.003423710095554782e+02,6.895279638725627080e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.474947151439410575e-02,4.994974196403638267e+00,9.549490157134999890e+01,6.977968882997534195e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.674583045685033245e-01,3.629461404837101224e+00,9.806714425263947987e+01,7.027637513367196220e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.915411679049181304e-01,5.730648267821314867e+00,1.008905185692650832e+02,6.930346945523130842e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.060794385223621850e-02,5.797773172527477037e+00,1.011810686711906868e+02,7.209785999812520174e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.497101687305975481e-02,4.424101719651376108e+00,1.015311996729328143e+02,7.052444737483236281e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.604752372276033956e-01,4.437498296970971090e+00,1.017712316049632335e+02,6.924351389363712883e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.323201493082976077e-01,4.823424442416435198e+00,1.001610520042291341e+02,6.974076472387984893e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.824352245955092711e-01,4.800241345280111815e+00,1.002754074603939216e+02,6.870002836813314673e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.738654575522749934e-01,5.457532338207829348e+00,9.654030903217368120e+01,6.857814660535917994e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.274470917181904583e-02,5.096510200362443399e+00,9.949123696999629374e+01,7.091296281757176700e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.482215386130786960e-01,4.459743932899871588e+00,9.533213495965254936e+01,7.305062211813562101e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.322539491659819433e-01,4.431667684124921180e+00,9.920234697307719784e+01,6.813987586180155631e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.552799726642659528e-01,5.673793059019423879e+00,1.012348226290474571e+02,7.078595707961110861e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.531740436187065568e-01,5.398397961612532825e+00,9.746767511913677140e+01,7.085137020879130887e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.336619672646287005e-01,5.799846542434329955e+00,1.008870118819841935e+02,6.951229985326082783e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.731497242359246347e-02,4.715726243264299455e+00,1.001850997893406827e+02,7.101293165767623350e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.702429947669017229e-01,6.110547321530212628e+00,9.796366273388758827e+01,7.058892040543182134e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.196756416242679144e-01,4.010713335235115196e+00,9.875150052922892030e+01,7.051149273764562508e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.339246923280729751e-01,5.548459070178640928e+00,9.655509819473738276e+01,6.993036292924649899e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.866816449541702005e-01,4.045550408511701335e+00,1.026671305973064818e+02,7.028157444853557934e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.997005406270753847e-01,4.899902178650833662e+00,1.015719523109863758e+02,6.949738315073062722e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.719853609247762594e-02,6.111157075701789232e+00,9.908849260470407216e+01,7.011249611307513874e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.270827981380370675e-01,5.593747412870063052e+00,1.003719408929681691e+02,6.997869400362796455e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.523749590248838603e-01,4.773957399310661209e+00,9.684774638650064560e+01,6.957273201934422957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.016006947159171780e-01,4.813085662168233192e+00,1.013592547000321105e+02,6.814681064186308390e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.532325170639158018e-01,5.096377586304940976e+00,9.714133337818459779e+01,7.010588590354440441e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.411737344837212804e-01,5.097755379294311773e+00,1.025142664411392275e+02,6.880297969132190872e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.779911721152601989e-02,5.434983329606851044e+00,1.023179938576415395e+02,6.881574408692134170e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.208129118210046038e-02,4.901497193335548452e+00,9.515577638030489993e+01,6.868117243603521160e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.121572983095288523e-02,4.058221155939234492e+00,1.006938573722678001e+02,7.056407454717621874e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.642139003602504643e-01,5.130885891601823623e+00,1.016450201582829891e+02,6.947299027436835672e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.984689678295105342e-01,4.697538730584196465e+00,1.033420363821030179e+02,6.797317440734455829e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.126468840912885350e+00,4.158240989192625747e+00,9.859704293425576793e+01,7.066962718661957865e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.865053883733189810e-01,5.011240613196840776e+00,1.006451078341465717e+02,6.918704809613022633e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.363375688689731358e-01,5.341491403643226832e+00,1.017328421165135808e+02,6.858561352273777345e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.474782523952327853e-04,nan,1.010678157692538122e+02,6.990501041246113800e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.392148777820381378e-01,4.421309323473389341e+00,1.027143143628185413e+02,6.978414942781652996e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.036011942295022248e-01,5.062943881376073207e+00,1.000093639553963527e+02,7.044138594618580385e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.981810926639444137e-01,4.384251008487685120e+00,1.002858676693217603e+02,7.007312455880342839e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.694752841556219747e-01,4.534347160036371172e+00,1.039301802167558719e+02,7.035737719300230708e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.954431069857566650e-02,4.536690466832877355e+00,9.850532314449647231e+01,7.134033474628672877e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.389956375920388565e-02,6.174913414121331101e+00,9.896038048219092786e+01,7.005409651649355851e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.130918671552701982e-01,4.933868180228877520e+00,9.803689315483632072e+01,6.754819607239127777e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.956159845893258198e-01,5.348238024846243555e+00,1.052904799434049892e+02,7.050527875664876376e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.067346997079069770e-01,5.643893014917833462e+00,1.021410503034917667e+02,7.028610331143063661e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.286904375187930660e-01,6.954051014882956849e+00,9.931453528541641163e+01,7.086645227802247859e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.659559031876767621e-02,4.891398429243229984e+00,1.003585296665355742e+02,6.884171516111675260e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.801283797813671539e-01,5.573325512832406403e+00,9.557214823007925020e+01,6.990556362573738625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.159962783260466201e-02,5.537443710600476798e+00,9.949682780968245766e+01,6.819681524413371676e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.081980400291157385e-01,5.403254942545808071e+00,9.960493936553719152e+01,7.019446909512666366e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.221261669581457793e-02,5.618081790878195925e+00,9.968574432268508190e+01,7.083789441518835872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.354692307407941498e-01,5.027884134894892831e+00,1.040570671451761484e+02,6.940882385569838675e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.573375648385301417e-01,4.872476659572234858e+00,9.748675388876074521e+01,6.999797367884147548e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.503372852720277764e-01,5.336213649243622292e+00,1.009438541608862892e+02,6.974309665400303970e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.585773230138597167e-01,4.945792937021258773e+00,1.020795941359723145e+02,6.950933893058366664e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.202570447352201477e-01,5.137695630319578655e+00,1.002179552310072808e+02,6.908508043430175860e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.054754790854258162e-02,6.060908409007610409e+00,1.008366538254752243e+02,6.937524652920387780e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.783502876744130328e-01,4.612102027237154900e+00,9.865947387754937381e+01,6.931847222415713361e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.178347690126801295e-01,4.948422242595363230e+00,1.016881886562895545e+02,6.992796991778561733e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.535054102575056256e-02,5.123393182905015664e+00,9.946341254530500464e+01,7.073380082501614652e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.482610448052099683e-01,4.906168400661027107e+00,9.881467003068665633e+01,6.959932518625984699e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.531111978058797396e-01,3.743611370634885471e+00,1.014941189952504743e+02,7.207048588876143924e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.175169155898026618e-03,4.518298594057235995e+00,1.017665593323007869e+02,7.197432984765283948e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.289873354963537055e-01,5.712843995064336156e+00,9.593667954164362754e+01,6.780049698418508797e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.170415423229990481e-02,5.841092800512022620e+00,1.016939861987580969e+02,6.986608453988674228e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.136232312248575904e-02,4.188987941453660824e+00,1.012533595490475165e+02,6.970829423396703817e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.504731925672077919e-01,4.079341895563993070e+00,9.879683991625405781e+01,6.878410187022703326e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.184475859092956607e-02,4.787647371667317131e+00,9.515176004202461968e+01,7.095941091903907250e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.025249450521722228e-01,3.783968109190924078e+00,9.781991464191305852e+01,7.165694009807700127e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.373392978564330125e-01,4.909342895735940182e+00,9.995262819189018444e+01,6.801296161900729942e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.380610988797241867e-02,3.757425783753903126e+00,1.017194066794274647e+02,6.885929418181454764e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.215292438424776189e-02,6.012662926399293006e+00,9.706785673743624443e+01,7.146847016001325414e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.229324774355496142e-01,4.701098008001976858e+00,1.013629020718080085e+02,7.001951624579798761e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.175578538637291448e-02,6.067270691968642105e+00,9.424706862947540742e+01,7.025014641230606571e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.363676165385351746e-01,5.572759530329360445e+00,1.009689797309417258e+02,6.941105065533329821e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.592370632956673693e-01,4.641872509639053845e+00,9.882730575975504905e+01,7.074303370557045412e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.315348927890222619e-01,4.353723874385467596e+00,1.030154128757502576e+02,7.116599306774102729e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.247973890190068769e-01,4.807033501601402747e+00,9.512946300439858760e+01,7.062768068690272116e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.289770390723343318e-01,5.002242472739152568e+00,9.998737503354907119e+01,7.116164475209522777e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.057070755086529368e-01,5.227621306509243837e+00,9.533828083572861090e+01,6.768986599531432091e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.749575413289711001e-02,4.369645764080529737e+00,9.889344824782565979e+01,7.135711271215075158e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.875602478192735845e+00,nan,9.789536253994775450e+01,6.989942665756271367e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.125718368650140633e+00,5.078042330890122358e+00,1.032713963844490763e+02,6.932342437501540644e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.316199506580396417e-01,2.699779898949659973e+00,-7.420841973146508064e-01,7.004204907202078800e+01,1.000000000000000000e+00,2.000000000000000000e+00
5.136392851737517362e-03,2.250299357274714307e+00,9.486732091458778271e-01,6.865111638610602540e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.453047964020164229e-02,1.859339764949378138e+00,-2.106622125237255450e+00,7.046795504878905092e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.136858178312802337e-01,4.687951659582462405e+00,9.818335755595791170e+01,7.072595451274266054e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.941183386267175681e-01,4.976402093845051056e+00,1.035384414381317555e+02,7.039977696768231397e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.726727321613498622e-01,4.864680670941758045e+00,1.020014970473023368e+02,6.980941253060470331e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.562792477618792031e-01,4.710796049905258798e+00,1.011750651851937732e+02,6.955560553903227117e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.255283392603527948e-01,nan,9.842617154582224259e+01,7.013126457095957278e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.770544106226363879e-02,5.088690675912450168e+00,1.022308667597532548e+02,6.902688630616803778e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.333350471019295103e-02,5.448757687067342204e+00,1.024245829224728084e+02,7.256128384897009198e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.439529422162919625e-01,4.903567265269904496e+00,1.015915208400476786e+02,6.847540236822558768e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.351665808670026059e-02,4.421291729963424011e+00,1.029628371006123047e+02,6.984910403277146429e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.167939025985258450e-01,5.447827509447868088e+00,9.806977830225437742e+01,7.058941964714827577e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.729521509306759741e-01,4.958273272977139712e+00,9.712140453461486800e+01,7.024018159672117179e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.779406146819388357e-01,5.266401201873999405e+00,9.905147058464019949e+01,6.926221399412695234e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.012856632647505917e-01,4.483872253411130160e+00,9.782994674623623155e+01,7.233029747720237879e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.139905239991211072e-01,4.243396973165664221e+00,9.952314583688431071e+01,7.030969964591604082e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.149865780868478238e-01,5.288310090971623190e+00,1.027979943274203407e+02,7.008241430465534449e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.422438180335453106e-01,5.536798212354003823e+00,9.699200290571720018e+01,6.930552580368434690e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.528861879106642396e-01,5.527406577262082621e+00,9.929638793504832961e+01,6.946023019878313676e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.332206718992135497e-01,5.184858584001673876e+00,1.008829075940855518e+02,7.064105434071608158e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.065130620292525143e-01,5.585319038430582417e+00,9.830542901217575036e+01,6.836264457824242413e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.991419081542424863e-01,5.423248498513700611e+00,9.839231836956822974e+01,6.981999340513145569e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.906405536393702693e-01,5.382220787783610128e+00,9.833086019257662258e+01,7.047568676019727718e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.850291096008165770e-01,4.574164681710946034e+00,1.015776500858317632e+02,7.138544778665317381e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.334401038777333681e-01,4.412204882180938981e+00,1.012367636789104779e+02,6.985852406189239616e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.544001567607218017e-01,4.972697980515816241e+00,1.014793661998216550e+02,nan,0.000000000000000000e+00,0.000000000000000000e+00
2.492743405955283875e-01,4.618596038227019918e+00,1.001487270069426216e+02,7.028742343874701248e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.178871782426588855e-01,4.962863670443085518e+00,1.043770597491829903e+02,7.050674733685045226e+01,0.000000000000000000e+00,0.000000000000000000e+00
